customer_id,age,gender,monthly_income_usd,debt_to_income_ratio,credit_score,has_loan,loan_amount,savings_usd,city,signup_date,last_transaction_date,review_text,risk_flag
13052,73,female,566,,453,TRUE,38502,62406,los angeles,15-01-2022,01-07-2023,late delivery,high
13054,75,male,17703,,313,FALSE,0,43441,new york,,,late delivery,high
13055,39,female,700,,626,TRUE,15596,39287,new york,,01-07-2023,late delivery,low
13056,80,unknown,9047,21.76,,FALSE,0,16783,los angeles,,01-07-2023,great service,high
13057,56,male,19396,,385,FALSE,0,92425,new york,15-01-2022,01-07-2023,late delivery,low
13058,86,female,5172,28.93,504,FALSE,0,9594,new york,,01-07-2023,great service,high
13059,33,unknown,8928,,336,FALSE,0,13795,new york,,,,low
13060,92,unknown,5778,,342,TRUE,14276,85614,unknown,,,late delivery,high
13061,86,female,7178,62.56,,TRUE,8320,58079,los angeles,,01-07-2023,,low
13062,75,unknown,14225,73.92,353,TRUE,38168,75878,new york,15-01-2022,01-07-2023,,high
13063,33,male,11972,,637,TRUE,18392,74216,unknown,,,,high
13064,,male,18580,51.33,835,FALSE,0,51667,los angeles,,01-06-2023,,low
13065,59,unknown,6196,55.71,,TRUE,38420,19413,new york,,01-07-2023,ok,medium
13066,28,male,13336,78.06,574,FALSE,0,46137,new york,15-01-2022,01-07-2023,great service,high
13067,76,unknown,6160,12.67,325,FALSE,0,80894,new york,,01-06-2023,ok,high
13068,,unknown,11037,32.62,783,TRUE,15317,77177,los angeles,,,ok,high
13069,19,female,17198,58.3,385,TRUE,7048,75774,unknown,,,very bad experience,low
13070,68,male,9713,67.89,319,FALSE,0,51031,unknown,,01-07-2023,very bad experience,high
13071,58,female,11405,49.36,616,FALSE,0,59277,los angeles,,,great service,medium
13072,40,male,1724,,562,TRUE,23698,58463,unknown,,01-06-2023,ok,high
13073,28,unknown,5591,86.15,803,FALSE,0,25772,los angeles,,01-07-2023,very bad experience,low
13074,77,unknown,8298,3.19,713,TRUE,45949,85249,unknown,,01-07-2023,great service,low
13075,49,unknown,13718,,344,FALSE,0,37927,los angeles,,01-07-2023,very bad experience,low
13076,51,unknown,13446,9.17,333,TRUE,29531,77260,unknown,,,,low
13078,66,male,18750,,370,FALSE,0,56625,los angeles,,01-07-2023,very bad experience,medium
13079,90,male,16070,5.42,760,FALSE,0,92182,unknown,,01-07-2023,,high
13080,92,female,5159,63.54,554,FALSE,0,81431,los angeles,,01-07-2023,ok,medium
13081,92,unknown,1143,55.71,821,TRUE,17944,39338,new york,15-01-2022,01-07-2023,,low
13082,23,unknown,12904,89.49,791,TRUE,7238,26445,los angeles,,,late delivery,low
13083,47,unknown,16820,,551,TRUE,18477,63104,new york,15-01-2022,01-07-2023,,low
13084,,male,10668,41.87,491,FALSE,0,78481,los angeles,,01-07-2023,great service,high
13085,81,female,8799,,562,TRUE,42956,81556,new york,,01-07-2023,very bad experience,high
13086,97,male,17437,,752,FALSE,0,68032,los angeles,15-01-2022,01-07-2023,,low
13087,68,unknown,15029,,657,TRUE,43546,31314,unknown,,01-07-2023,great service,high
13088,82,female,6399,39.6,,FALSE,0,82135,new york,15-01-2022,01-07-2023,late delivery,low
13089,54,unknown,18795,0.08,705,TRUE,20351,44565,los angeles,,01-07-2023,,low
13090,23,unknown,8921,,618,TRUE,45031,86111,unknown,,01-07-2023,,low
13091,84,female,6683,5.42,,FALSE,0,22422,unknown,,01-07-2023,,low
13092,80,male,4826,86.12,,FALSE,0,18723,los angeles,15-01-2022,01-07-2023,ok,high
13093,69,female,11134,0.08,376,FALSE,0,39326,los angeles,,01-07-2023,,low
13094,65,male,8364,45.76,502,TRUE,22813,3060,new york,,01-06-2023,late delivery,medium
13095,38,female,13138,,756,FALSE,0,11053,unknown,15-01-2022,01-07-2023,,low
13096,54,female,18720,3.22,309,FALSE,0,89396,unknown,15-01-2022,01-07-2023,ok,high
13097,75,unknown,12013,73.92,623,FALSE,0,10920,new york,,01-06-2023,very bad experience,high
13098,66,female,2490,32.58,841,TRUE,42468,47122,new york,15-01-2022,,,medium
13099,,unknown,3261,51.33,306,TRUE,36321,82288,los angeles,15-01-2022,,,medium
13100,36,female,975,33.8,667,TRUE,36211,77951,los angeles,,01-06-2023,ok,high
13101,59,male,14845,95.59,336,FALSE,0,86300,unknown,15-01-2022,01-07-2023,,medium
13102,99,female,7090,80.39,646,FALSE,0,42358,los angeles,,01-07-2023,,high
13103,,female,16603,58.14,367,TRUE,27221,24195,new york,,01-07-2023,ok,high
13104,50,male,6688,54.63,488,TRUE,27365,60506,new york,,01-06-2023,very bad experience,low
13105,,female,5000,11.11,527,TRUE,28621,6381,new york,,01-06-2023,,low
13106,53,male,13057,26.86,815,TRUE,39929,96429,los angeles,,01-07-2023,,low
13107,40,male,14281,55.4,717,FALSE,0,25041,new york,15-01-2022,,,low
13108,67,unknown,9730,14.69,453,TRUE,28409,53840,unknown,15-01-2022,,very bad experience,high
13109,29,male,5831,13.23,566,TRUE,11159,20812,unknown,15-01-2022,01-07-2023,very bad experience,high
13110,90,female,10218,81.91,846,TRUE,40225,67354,new york,,01-07-2023,,low
13111,,female,8082,86.12,,TRUE,18326,75319,los angeles,15-01-2022,01-06-2023,ok,low
13112,34,unknown,3561,,650,TRUE,34966,41819,los angeles,,01-07-2023,,high
13113,95,male,1149,25.64,718,FALSE,0,29675,new york,,,ok,high
13114,81,female,11556,81.3,764,TRUE,10524,87691,los angeles,,01-07-2023,,high
13116,88,female,2978,97.12,485,TRUE,21048,9934,unknown,,01-06-2023,ok,low
13117,83,unknown,12597,97.16,505,TRUE,24073,99566,los angeles,,01-06-2023,very bad experience,low
13118,46,unknown,8535,3.22,445,FALSE,0,79393,unknown,15-01-2022,01-07-2023,very bad experience,high
13119,69,male,15880,73.63,349,TRUE,21218,3085,los angeles,15-01-2022,01-07-2023,,medium
13120,38,unknown,2755,54.5,460,FALSE,0,35150,unknown,,01-06-2023,late delivery,high
13121,44,unknown,6853,88.93,809,FALSE,0,77864,new york,15-01-2022,01-06-2023,,low
13122,92,female,14150,8.07,671,TRUE,23702,15496,new york,,,,medium
13123,21,unknown,13536,81.51,487,FALSE,0,28488,los angeles,,01-07-2023,late delivery,medium
13124,,unknown,7847,,545,TRUE,2149,67697,unknown,,01-07-2023,,high
13125,79,female,12734,39.6,545,TRUE,13453,95062,los angeles,,,ok,high
13126,,unknown,15923,23.05,433,FALSE,0,90610,unknown,,01-07-2023,late delivery,high
13127,53,male,2519,,837,FALSE,0,98251,los angeles,,01-07-2023,,high
13128,98,unknown,12814,39.4,811,FALSE,0,95283,unknown,,01-07-2023,great service,low
13129,28,female,5841,19.35,416,FALSE,0,84040,unknown,15-01-2022,,,low
13130,87,female,12597,,817,TRUE,24694,47563,new york,,01-06-2023,,low
13131,27,male,5848,,579,TRUE,45304,68335,new york,,01-06-2023,,medium
13133,32,unknown,8058,77.14,642,TRUE,31330,71341,los angeles,15-01-2022,01-07-2023,,high
13134,26,female,3037,,818,FALSE,0,34134,los angeles,,01-07-2023,,low
13135,78,female,12080,,467,TRUE,26966,82824,los angeles,,01-07-2023,great service,high
13136,84,female,16681,57.91,412,TRUE,24791,93033,unknown,15-01-2022,01-06-2023,,high
13137,39,female,14257,5.11,519,FALSE,0,9245,unknown,,01-06-2023,ok,low
13138,88,female,13401,67.85,683,TRUE,29667,12099,new york,,01-07-2023,very bad experience,low
13139,47,female,8131,,435,FALSE,0,75216,unknown,,01-07-2023,ok,high
13140,30,female,11541,73.92,,TRUE,19716,65955,los angeles,,01-07-2023,very bad experience,low
13141,81,unknown,1833,96.28,730,FALSE,0,68920,new york,,01-07-2023,great service,low
13142,85,male,8518,65.06,843,FALSE,0,48235,unknown,,,very bad experience,low
13143,32,unknown,14941,20.36,360,FALSE,0,2578,new york,15-01-2022,01-07-2023,ok,high
13144,,unknown,11966,,818,FALSE,0,1584,new york,,01-07-2023,,low
13145,,unknown,10676,,579,FALSE,0,67403,los angeles,,01-07-2023,late delivery,high
13146,,female,18769,,399,FALSE,0,96298,unknown,15-01-2022,01-06-2023,late delivery,medium
13147,96,male,12877,90.06,,TRUE,42823,26691,los angeles,15-01-2022,01-07-2023,,medium
13148,,male,12207,62.56,387,FALSE,0,61258,new york,15-01-2022,01-07-2023,very bad experience,low
13149,95,female,8133,97.12,358,FALSE,0,90941,new york,15-01-2022,01-07-2023,great service,low
13150,83,male,13133,0.97,492,FALSE,0,62143,los angeles,,,,low
13151,,unknown,9794,67.85,808,FALSE,0,18261,los angeles,,01-06-2023,great service,low
13152,90,female,10491,63.69,390,FALSE,0,18275,new york,15-01-2022,01-06-2023,,high
13153,54,female,4003,,438,TRUE,7585,20947,new york,,01-07-2023,very bad experience,low
13154,37,unknown,6557,66.96,589,TRUE,38299,20838,new york,,,very bad experience,high
13155,28,female,10307,81.91,487,FALSE,0,72232,los angeles,,01-07-2023,,low
13156,33,male,1764,81.51,453,TRUE,35873,38673,los angeles,,,ok,low
13157,45,unknown,7282,86.15,546,TRUE,27918,88917,new york,,01-06-2023,very bad experience,low
13158,,male,14791,4.44,435,FALSE,0,85528,los angeles,,01-07-2023,,high
13159,98,female,19367,41.87,812,TRUE,21264,54822,los angeles,15-01-2022,01-07-2023,,high
13160,46,female,10149,80.39,,FALSE,0,28529,unknown,15-01-2022,01-06-2023,very bad experience,medium
13161,88,male,13642,78.62,724,FALSE,0,38615,unknown,,,great service,high
13162,18,female,1364,,488,FALSE,0,92597,los angeles,,01-06-2023,,high
13163,24,male,13182,57.91,,TRUE,27892,77118,new york,15-01-2022,01-07-2023,late delivery,low
13164,,female,13151,,537,TRUE,34679,98771,los angeles,,01-06-2023,,medium
13165,37,female,6548,13.25,344,FALSE,0,21158,los angeles,15-01-2022,,ok,low
13166,79,female,7228,33.67,,FALSE,0,68345,los angeles,,01-07-2023,,medium
13167,63,female,3236,12.96,,TRUE,10816,90266,new york,,01-07-2023,late delivery,medium
13168,21,unknown,6214,23.38,,FALSE,0,91766,los angeles,,01-07-2023,great service,medium
13169,64,male,14466,17.84,481,FALSE,0,13126,new york,,01-06-2023,,low
13170,,female,5837,13.23,714,TRUE,20998,91474,unknown,15-01-2022,,,low
13171,67,female,18542,96.89,718,FALSE,0,30511,unknown,15-01-2022,,ok,low
13172,99,unknown,6793,83.12,592,FALSE,0,8737,unknown,15-01-2022,01-07-2023,great service,high
13173,41,male,19874,65.06,,FALSE,0,21536,los angeles,15-01-2022,,,high
13174,21,unknown,19479,17.84,572,TRUE,2224,97516,los angeles,15-01-2022,01-07-2023,ok,low
13175,81,male,13972,,828,TRUE,2777,56742,los angeles,,01-07-2023,,low
13176,21,unknown,10554,,632,FALSE,0,17969,los angeles,,01-07-2023,ok,high
13177,26,female,10251,,748,FALSE,0,60732,los angeles,15-01-2022,,,low
13178,73,female,7951,81.47,317,TRUE,16893,75273,los angeles,15-01-2022,01-06-2023,late delivery,low
13179,,male,5622,38.9,768,FALSE,0,97473,new york,,01-07-2023,,low
13180,60,female,5373,55.4,725,TRUE,17995,86469,new york,,01-07-2023,late delivery,high
13181,,male,10786,4.91,490,TRUE,1616,34975,los angeles,,,,high
13182,28,unknown,2804,,651,FALSE,0,65712,unknown,,01-06-2023,very bad experience,low
13183,38,unknown,16613,,795,FALSE,0,38497,los angeles,,01-06-2023,,high
13185,,unknown,13313,,,FALSE,0,15951,los angeles,,01-07-2023,late delivery,high
13186,86,male,6006,55.7,591,FALSE,0,1418,los angeles,,01-07-2023,very bad experience,low
13187,,female,18588,81.91,,FALSE,0,37090,new york,15-01-2022,01-06-2023,late delivery,low
13188,49,female,3304,78.06,411,FALSE,0,61350,new york,,,very bad experience,low
13189,51,male,13124,,430,TRUE,34480,86087,los angeles,,,,medium
13190,98,unknown,12703,,844,FALSE,0,42747,new york,,01-06-2023,ok,high
13191,90,unknown,6356,13.23,312,FALSE,0,98746,new york,15-01-2022,01-07-2023,ok,high
13192,98,female,2853,50.77,503,FALSE,0,47937,los angeles,,01-07-2023,,high
13193,22,unknown,1592,,730,FALSE,0,60172,new york,,,,low
13194,48,unknown,9658,9.17,779,TRUE,36249,25560,unknown,,,ok,high
13195,53,unknown,3056,41.87,402,TRUE,24548,86673,unknown,,01-07-2023,ok,high
13196,80,male,17767,,369,FALSE,0,91082,unknown,,01-07-2023,,low
13197,31,unknown,9642,19.35,732,TRUE,23947,73243,new york,,01-07-2023,late delivery,low
13198,91,female,4055,63.54,590,FALSE,0,96161,new york,,01-07-2023,great service,low
13199,69,male,11904,32.58,394,FALSE,0,96353,los angeles,,01-07-2023,,high
13200,42,unknown,7853,57.91,,FALSE,0,72144,new york,15-01-2022,01-06-2023,ok,low
13201,66,male,1721,24.02,592,FALSE,0,99728,los angeles,15-01-2022,,,low
13202,20,female,17816,66.96,507,TRUE,2558,10716,los angeles,,,very bad experience,medium
13203,46,female,9144,55.7,,FALSE,0,79661,los angeles,,01-07-2023,ok,low
13204,44,male,6118,14.01,315,TRUE,15866,80564,los angeles,15-01-2022,01-06-2023,very bad experience,high
13205,,male,4102,65.06,716,FALSE,0,30118,new york,15-01-2022,01-07-2023,,low
13206,,female,8683,23.47,520,FALSE,0,2591,new york,,01-06-2023,,high
13207,35,female,5981,86.12,766,TRUE,34076,92956,new york,,01-07-2023,very bad experience,high
13208,38,female,11408,88.93,661,TRUE,21154,33198,los angeles,,01-06-2023,late delivery,high
13209,35,female,19459,5.19,540,FALSE,0,52367,unknown,,01-07-2023,ok,high
13210,76,female,12698,78.06,569,FALSE,0,47730,new york,15-01-2022,,late delivery,high
13211,,female,5447,13.23,354,TRUE,41331,60711,new york,15-01-2022,01-07-2023,,low
13212,27,unknown,4378,62.56,722,FALSE,0,33434,unknown,15-01-2022,01-06-2023,,low
13213,40,male,6018,26.86,520,TRUE,10134,90937,los angeles,,01-06-2023,,medium
13215,57,male,4028,0,618,FALSE,0,44730,new york,15-01-2022,01-07-2023,great service,high
13216,,unknown,2839,60.74,383,FALSE,0,97781,unknown,,01-07-2023,very bad experience,high
13217,36,female,4719,73.01,385,FALSE,0,42018,new york,15-01-2022,01-06-2023,great service,low
13218,47,unknown,15891,55.7,,FALSE,0,73786,los angeles,15-01-2022,,late delivery,low
13219,92,unknown,5393,54.63,593,FALSE,0,7226,los angeles,,,,low
13220,21,female,13815,10.28,589,TRUE,14663,71425,los angeles,,01-06-2023,late delivery,medium
13221,44,unknown,7176,63.54,,FALSE,0,16645,new york,15-01-2022,01-07-2023,,low
13222,21,female,4804,,736,FALSE,0,4924,los angeles,15-01-2022,,very bad experience,low
13223,61,female,1744,33.67,408,TRUE,44711,44736,los angeles,,01-07-2023,,low
13224,70,unknown,13118,,779,TRUE,32788,961,los angeles,15-01-2022,01-07-2023,late delivery,medium
13225,54,unknown,15544,,324,FALSE,0,45465,los angeles,15-01-2022,,very bad experience,low
13226,,unknown,3457,81.3,537,TRUE,16095,57284,new york,15-01-2022,01-07-2023,,low
13227,80,unknown,13925,,846,FALSE,0,90292,los angeles,,01-06-2023,late delivery,low
13228,97,female,9764,,682,FALSE,0,60614,unknown,,01-07-2023,very bad experience,high
13229,40,unknown,5726,29.56,532,FALSE,0,11443,los angeles,,01-07-2023,,low
13230,,male,1314,34.24,806,FALSE,0,6838,new york,,01-07-2023,very bad experience,high
13231,,male,10441,45.86,744,FALSE,0,81874,unknown,15-01-2022,01-07-2023,ok,low
13232,,female,15360,,389,FALSE,0,86919,unknown,,01-07-2023,very bad experience,high
13233,81,male,16890,13.23,375,FALSE,0,77128,new york,,01-07-2023,great service,low
13234,32,unknown,14230,,,FALSE,0,50303,unknown,,01-06-2023,late delivery,high
13235,37,male,11734,29.56,312,TRUE,24582,77803,unknown,,01-07-2023,great service,high
13236,47,female,2134,13.23,805,FALSE,0,33514,unknown,,01-07-2023,,low
13237,42,unknown,11025,54.63,386,TRUE,23066,75002,los angeles,,01-06-2023,ok,low
13238,96,female,3020,20.18,455,TRUE,27817,60741,new york,,01-07-2023,very bad experience,low
13239,,female,1671,39.6,777,FALSE,0,84979,new york,15-01-2022,01-07-2023,very bad experience,medium
13240,,unknown,14124,73.01,,TRUE,34392,19402,los angeles,,01-07-2023,very bad experience,low
13241,77,male,7144,49.36,316,TRUE,7278,8181,los angeles,15-01-2022,01-07-2023,ok,low
13242,64,unknown,9497,,687,FALSE,0,43748,new york,,,,low
13243,38,female,9517,31.32,357,FALSE,0,98062,los angeles,,01-06-2023,,low
13244,63,unknown,9561,96.89,732,FALSE,0,86226,los angeles,,01-07-2023,ok,low
13245,63,female,4490,12.96,493,FALSE,0,22708,unknown,15-01-2022,,,low
13246,47,male,11422,58.14,679,TRUE,42663,61591,new york,15-01-2022,01-06-2023,,low
13247,77,female,2678,23.05,755,FALSE,0,36547,los angeles,15-01-2022,01-06-2023,great service,low
13248,29,unknown,1323,,535,TRUE,21008,63370,new york,,01-07-2023,,low
13249,52,male,759,73.52,736,FALSE,0,72535,new york,,01-06-2023,,medium
13250,50,female,6923,32.62,584,TRUE,44269,63528,new york,15-01-2022,01-06-2023,great service,high
13251,32,female,7722,,,FALSE,0,20438,los angeles,,01-07-2023,,low
13252,27,male,3034,12.96,765,TRUE,2016,48548,new york,,01-06-2023,,high
13253,27,female,7044,95.59,836,FALSE,0,12173,unknown,,01-06-2023,late delivery,low
13254,32,female,9445,58.3,348,TRUE,27708,63905,new york,15-01-2022,01-06-2023,very bad experience,low
13255,72,female,2216,,402,FALSE,0,19459,los angeles,,01-07-2023,,high
13256,22,male,13520,87.69,502,FALSE,0,41690,los angeles,,01-07-2023,late delivery,medium
13257,60,female,14160,,442,FALSE,0,72303,new york,15-01-2022,01-07-2023,,low
13258,99,female,10873,,712,FALSE,0,2316,unknown,15-01-2022,,great service,medium
13259,,female,8586,95.59,,FALSE,0,59070,new york,15-01-2022,01-07-2023,great service,high
13260,53,male,5612,52.47,671,TRUE,37859,62005,new york,,01-07-2023,,medium
13261,60,unknown,3894,0,372,TRUE,21294,38791,los angeles,,01-07-2023,great service,medium
13262,,male,6197,49.36,697,TRUE,23618,76475,unknown,,01-07-2023,ok,high
13264,65,male,17598,,556,TRUE,2623,3896,los angeles,,01-07-2023,very bad experience,low
13266,23,unknown,19875,,558,FALSE,0,71618,new york,,01-07-2023,ok,high
13267,85,female,8896,24.02,503,TRUE,47251,85860,unknown,,,very bad experience,high
13268,96,male,10780,32.58,750,FALSE,0,20180,los angeles,,01-07-2023,very bad experience,high
13269,46,male,3891,,540,TRUE,21739,90048,unknown,15-01-2022,01-06-2023,great service,low
13270,23,male,8833,57.44,493,TRUE,15256,47357,unknown,,,very bad experience,medium
13271,30,unknown,11444,63.69,562,TRUE,2398,94926,unknown,,01-06-2023,very bad experience,high
13272,87,male,17020,13.23,745,TRUE,21917,71857,new york,,01-06-2023,ok,high
13273,38,unknown,1117,,,FALSE,0,22352,new york,,01-07-2023,very bad experience,low
13274,71,female,6495,14.01,641,FALSE,0,10089,los angeles,,01-07-2023,ok,low
13275,75,male,8701,74.27,665,FALSE,0,53883,los angeles,,,,low
13276,55,male,11868,10.28,,TRUE,40982,27666,los angeles,15-01-2022,01-07-2023,late delivery,low
13277,51,male,19731,9.17,600,FALSE,0,51860,unknown,,01-07-2023,ok,high
13278,55,unknown,1844,,,FALSE,0,26324,new york,,01-06-2023,great service,high
13279,41,female,11187,17.54,480,FALSE,0,27070,los angeles,,,ok,medium
13280,56,female,16052,35.88,635,TRUE,8919,31430,unknown,,,very bad experience,low
13281,80,female,3145,,634,FALSE,0,77489,los angeles,,01-07-2023,,low
13282,80,male,13565,65.06,603,FALSE,0,33351,los angeles,,01-07-2023,,low
13283,19,unknown,8367,67.89,684,TRUE,44853,82552,los angeles,,01-06-2023,ok,medium
13284,42,male,12115,88.93,543,FALSE,0,75743,unknown,,01-06-2023,,low
13285,31,unknown,10553,4.44,537,TRUE,32691,77454,los angeles,,01-07-2023,ok,medium
13286,65,male,2936,26.86,,TRUE,49958,24791,los angeles,15-01-2022,01-07-2023,very bad experience,medium
13287,47,female,12715,32.58,332,TRUE,34898,55152,unknown,,01-06-2023,,high
13288,98,female,9221,81.91,522,FALSE,0,85315,unknown,,,great service,high
13289,,unknown,18835,,680,TRUE,14977,3854,los angeles,15-01-2022,01-06-2023,,high
13290,54,female,8849,86.62,791,TRUE,26993,48512,unknown,,01-07-2023,,low
13291,46,female,2675,81.3,525,FALSE,0,14823,new york,,01-07-2023,very bad experience,low
13292,59,male,2909,0,538,FALSE,0,20013,los angeles,15-01-2022,01-06-2023,late delivery,high
13293,43,female,12974,39.4,797,TRUE,23787,2041,new york,,01-07-2023,,low
13294,19,female,15423,51.21,440,TRUE,21617,76888,los angeles,,,very bad experience,low
13295,27,female,4320,4.91,,TRUE,39141,10238,los angeles,,,late delivery,high
13296,64,female,19750,88.65,381,TRUE,12450,14999,new york,,01-06-2023,very bad experience,medium
13297,83,male,14885,38.38,314,FALSE,0,87610,unknown,,01-07-2023,great service,low
13298,,unknown,12232,73.63,828,TRUE,43346,45118,new york,,,very bad experience,low
13299,71,male,19840,10.28,703,FALSE,0,18238,new york,,01-07-2023,late delivery,medium
13300,,unknown,17229,73.92,666,TRUE,6579,95178,new york,,01-07-2023,,low
13301,55,unknown,1503,25.19,783,TRUE,31665,23778,los angeles,,,very bad experience,low
13302,,female,19415,,,TRUE,20544,96604,unknown,,01-07-2023,,high
13303,62,female,6128,52.47,,TRUE,22821,10252,new york,15-01-2022,01-07-2023,ok,high
13305,97,male,9580,7.67,411,FALSE,0,80931,new york,,01-07-2023,very bad experience,medium
13306,,female,14576,,689,TRUE,23422,48917,new york,15-01-2022,01-06-2023,,high
13307,,female,9998,,441,TRUE,34828,58375,unknown,,01-06-2023,late delivery,medium
13308,29,male,16362,21.76,385,FALSE,0,78934,los angeles,15-01-2022,01-06-2023,,high
13309,59,unknown,7423,81.47,633,FALSE,0,62872,los angeles,,01-06-2023,ok,low
13310,,unknown,11972,0,747,FALSE,0,772,new york,,01-07-2023,very bad experience,low
13311,35,male,17048,,786,TRUE,10397,75570,new york,15-01-2022,01-07-2023,,low
13312,50,female,14802,34.24,,FALSE,0,21367,new york,15-01-2022,01-07-2023,ok,high
13313,42,unknown,11744,65.06,592,TRUE,38882,35848,los angeles,,01-06-2023,ok,low
13314,91,male,8144,65.06,,FALSE,0,38090,los angeles,15-01-2022,01-07-2023,ok,high
13315,68,female,5255,,329,TRUE,20048,42555,los angeles,,,late delivery,high
13316,84,unknown,4437,,,TRUE,47896,29748,los angeles,,01-07-2023,ok,low
13317,98,female,7930,33.67,353,FALSE,0,76739,los angeles,,01-06-2023,great service,low
13318,84,female,16896,65.06,819,TRUE,45642,66119,los angeles,,01-06-2023,great service,high
13319,,male,9405,81.3,566,TRUE,2928,96417,new york,,01-06-2023,ok,high
13320,40,female,4905,49.2,412,FALSE,0,65611,los angeles,,01-07-2023,,low
13321,57,unknown,7518,45.87,767,TRUE,49533,15735,new york,,01-07-2023,very bad experience,low
13322,23,unknown,6489,,571,FALSE,0,8600,los angeles,,01-06-2023,late delivery,low
13323,47,unknown,19392,33.67,717,FALSE,0,18748,los angeles,,,very bad experience,high
13324,38,female,692,55.7,621,FALSE,0,97104,new york,,01-06-2023,great service,high
13325,62,male,16202,45.87,446,TRUE,10545,8674,los angeles,,01-06-2023,very bad experience,low
13326,98,male,5211,83.12,716,FALSE,0,7858,new york,15-01-2022,01-07-2023,late delivery,low
13327,97,female,7117,,611,FALSE,0,5345,unknown,,01-06-2023,great service,low
13328,66,male,1094,51.33,392,FALSE,0,37084,los angeles,,01-06-2023,late delivery,high
13329,33,female,7436,42.22,424,TRUE,9166,42613,new york,,01-06-2023,late delivery,low
13330,,male,11595,0,697,FALSE,0,92483,los angeles,,01-07-2023,,high
13331,68,female,18601,,523,TRUE,36608,35070,los angeles,15-01-2022,01-06-2023,,low
13332,,female,16263,9.17,354,TRUE,37265,29487,los angeles,,01-06-2023,late delivery,low
13333,47,female,13789,28.28,417,TRUE,5775,88689,new york,15-01-2022,,ok,high
13334,75,unknown,15108,,459,TRUE,16236,5011,new york,15-01-2022,01-07-2023,late delivery,low
13335,47,male,17656,,584,FALSE,0,38104,los angeles,,01-06-2023,very bad experience,high
13336,85,female,17814,20.36,565,FALSE,0,56502,new york,,01-06-2023,very bad experience,low
13337,38,male,6662,,315,FALSE,0,89960,los angeles,,01-06-2023,ok,high
13338,52,female,7916,0,776,FALSE,0,44127,new york,,,ok,high
13339,,female,2716,96.89,468,FALSE,0,50430,unknown,,01-07-2023,great service,low
13340,99,female,17330,34.24,568,TRUE,4291,43377,unknown,,01-06-2023,,high
13341,72,unknown,16022,17.84,650,TRUE,17605,33593,new york,,01-07-2023,,medium
13342,29,female,7132,0,781,FALSE,0,31680,los angeles,15-01-2022,,late delivery,high
13343,22,male,643,38.9,822,FALSE,0,20306,new york,,01-07-2023,,medium
13344,98,unknown,7780,,826,TRUE,13417,82484,unknown,,01-07-2023,,low
13345,81,male,18576,,496,TRUE,34702,53642,los angeles,15-01-2022,01-07-2023,great service,medium
13346,47,unknown,1082,0.97,724,FALSE,0,58968,new york,,,ok,low
13347,28,unknown,13168,39.6,829,FALSE,0,97630,los angeles,,01-06-2023,very bad experience,low
13348,89,unknown,19764,25.64,,FALSE,0,40977,unknown,,01-07-2023,late delivery,medium
13349,52,unknown,3778,79.06,341,TRUE,12822,90602,unknown,15-01-2022,,late delivery,low
13350,,female,12123,38.9,704,FALSE,0,79980,unknown,,,,low
13351,33,female,10248,90.06,624,TRUE,44954,40738,los angeles,,01-06-2023,very bad experience,low
13352,,female,5025,50.45,806,TRUE,2981,82775,unknown,15-01-2022,01-07-2023,very bad experience,medium
13353,90,unknown,4240,49.2,504,FALSE,0,55656,new york,,01-07-2023,great service,low
13354,,female,13284,0,785,TRUE,20488,11315,los angeles,,01-07-2023,,low
13355,25,unknown,16053,,506,FALSE,0,70905,unknown,,01-07-2023,very bad experience,low
13356,88,male,16177,,579,FALSE,0,62008,los angeles,,01-07-2023,,high
13357,71,male,8749,98.36,712,TRUE,28893,16359,new york,15-01-2022,01-06-2023,ok,high
13358,28,unknown,14516,61.11,466,FALSE,0,93006,los angeles,,01-07-2023,late delivery,low
13359,72,female,16149,,397,TRUE,39461,4067,unknown,15-01-2022,01-07-2023,ok,high
13360,,unknown,17497,,708,TRUE,29258,25436,unknown,,01-06-2023,very bad experience,high
13361,96,male,8872,70.72,845,FALSE,0,86911,new york,,01-07-2023,ok,high
13362,,female,15980,,500,FALSE,0,73591,new york,,01-07-2023,,low
13363,30,unknown,7815,,320,TRUE,17561,88181,los angeles,,01-06-2023,,low
13364,53,unknown,13605,46.77,381,FALSE,0,76919,unknown,,01-07-2023,very bad experience,high
13365,90,unknown,9615,48.85,579,TRUE,2064,46528,los angeles,,,very bad experience,high
13366,,male,663,,782,FALSE,0,13428,new york,,01-06-2023,,high
13367,35,female,1327,50.77,438,FALSE,0,50598,los angeles,15-01-2022,01-07-2023,,low
13368,24,male,12529,80.39,395,TRUE,6072,14250,unknown,,01-07-2023,very bad experience,high
13369,85,female,16876,45.76,,TRUE,25893,3042,new york,,01-07-2023,,high
13370,52,male,6592,78.62,,FALSE,0,3453,unknown,,01-07-2023,late delivery,low
13371,,male,1194,86.62,311,TRUE,26248,70601,los angeles,,01-06-2023,late delivery,high
13372,,unknown,16625,45.76,483,FALSE,0,747,new york,15-01-2022,01-06-2023,,medium
13374,91,male,17382,60.74,811,TRUE,3764,79489,new york,,01-07-2023,great service,low
13375,96,female,13395,,545,FALSE,0,63926,new york,,,late delivery,low
13376,75,unknown,6342,88.65,313,FALSE,0,59143,los angeles,15-01-2022,01-06-2023,very bad experience,low
13377,47,unknown,8709,81.51,,FALSE,0,95699,new york,,01-07-2023,,high
